filename,created_at,taxon,taxon_original,method,habit,root_system,height_min,height_low,height_high,height_max,height_unit,inflorescence_type,inflorescence_shape,inflorescence_length_min,inflorescence_length_low,inflorescence_length_high,inflorescence_length_max,inflorescence_length_unit,inflorescence_width_min,inflorescence_width_low,inflorescence_width_high,inflorescence_width_max,inflorescence_width_unit,inflorescence_peduncle_length_min,inflorescence_peduncle_length_low,inflorescence_peduncle_length_high,inflorescence_peduncle_length_max,inflorescence_peduncle_length_unit,flower_merosity,pedicel_length_min,pedicel_length_low,pedicel_length_high,pedicel_length_max,pedicel_length_unit,pedicel_width_min,pedicel_width_low,pedicel_width_high,pedicel_width_max,pedicel_width_unit,bisexual_flowers_presence,male_flowers_presence,heteromorphic_flower_presence,sterile_flower_presence,calyx_shape,calyx_length_min,calyx_length_low,calyx_length_high,calyx_length_max,calyx_length_unit,calyx_lobe_length_min,calyx_lobe_length_low,calyx_lobe_length_high,calyx_lobe_length_max,calyx_lobe_length_unit.,corolla_length_min,corolla_length_low,corolla_length_high,corolla_length_max,corolla_length_unit,corolla_lobe_length_min,corolla_lobe_length_low,corolla_lobe_length_high,corolla_lobe_length_max,corolla_lobe_length_unit,corolla_lobe_width_min,corolla_lobe_width_low,corolla_lobe_width_high,corolla_lobe_width_max,corolla_lobe_width_unit,stamen_count,filament_length_min,filament_length_low,filament_length_high,filament_length_max,filament_length_unit,filament_color,anther_gland_presence,stemonozone_presence,stamen_tube_presence,staminal_tube_presence,intrastaminal_nectary_presence,nectary_presence,obs
flora_australia_11b_mimosaceae_acacia_2_treatment_0339.txt,2025-10-03T12:39:45.461134,Acacia_minutifolia,Acacia minutifolia,automatic,Shrub,NA,0.3,NA,1,NA,m,Heads,globular,NA,5,9,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.9,1.4,1.4,mm,NA,NA,NA,NA,NA,NA,2.1,3,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0340.txt,2025-10-03T12:40:24.811505,Acacia_abbreviata,Acacia abbreviata,automatic,Shrub,NA,NA,0.3,0.6,NA,m,spikes,NA,0.7,NA,1.5,2,cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1.4,NA,mm,NA,NA,NA,NA,NA,NA,1.6,2.2,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0341.txt,2025-10-03T12:41:03.596072,Acacia_hilliana,Acacia hilliana,automatic,Shrub,NA,NA,NA,1.5,NA,m,spikes,NA,1,NA,4.5,NA,cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,1,NA,mm,NA,NA,NA,NA,NA,NA,1.1,2,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0342.txt,2025-10-03T12:41:38.917348,Acacia_arrecta,Acacia arrecta,automatic,Shrub or tree,NA,NA,NA,2,NA,m,heads,globular,NA,7,10,NA,mm,NA,7,10,NA,mm,NA,NA,NA,NA,NA,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.3,NA,mm,NA,NA,NA,NA,NA,NA,2,2.5,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0343.txt,2025-10-03T12:42:17.742882,Acacia_nuperrima,Acacia nuperrima,automatic,Shrub,NA,NA,1,NA,1.3,m,heads,NA,NA,4,7,NA,mm,NA,NA,NA,NA,NA,5,NA,15,20,mm,5-merous,NA,5,15,20,mm,NA,0.4,0.6,NA,mm,NA,NA,NA,NA,cupular,NA,0.7,1,NA,mm,NA,NA,NA,NA,NA,NA,1.5,2,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0344.txt,2025-10-03T12:42:57.157345,Acacia_setulifera,Acacia setulifera,automatic,Shrub or subshrub,NA,NA,NA,0.5,1,m,Heads,NA,NA,NA,NA,NA,mm,5,5,8,8,mm,NA,5,11,NA,mm,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cupular,0.6,0.6,1.1,1.1,mm,NA,NA,NA,NA,NA,NA,1.7,2,2.2,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0345.txt,2025-10-03T12:43:34.747253,Acacia_stellaticeps,Acacia stellaticeps,automatic,Shrub,NA,NA,NA,2,NA,m,heads,NA,NA,7.5,16.5,NA,mm,NA,NA,NA,NA,NA,5,NA,30,NA,mm,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cupular,0.7,0.7,1.1,1.1,mm,NA,NA,NA,NA,NA,NA,2.4,3.5,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0346.txt,2025-10-03T12:44:14.086726,Acacia_translucens,Acacia translucens,automatic,Shrub,NA,NA,NA,2,NA,m,Heads,NA,NA,5,8,NA,mm,NA,NA,NA,NA,NA,5,13,22,NA,cm,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cupular,NA,1,1.3,NA,mm,NA,NA,NA,NA,NA,NA,2,2.5,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0347.txt,2025-10-03T12:44:51.946043,Acacia_wickhamii,Acacia wickhamii,automatic,Shrub,NA,NA,NA,2.5,NA,m,heads,"obloid or spicate, rarely globular",0.5,NA,3.5,NA,cm,NA,0.3,NA,NA,cm,NA,NA,NA,NA,NA,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cupular,NA,0.6,1,NA,mm,NA,NA,NA,NA,NA,NA,1,1.7,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0348.txt,2025-10-03T12:45:30.869173,Acacia_wickhamii_wickhamii,Acacia wickhamii subsp. wickhamii,automatic,Shrub,NA,0.25,0.4,1.3,1.6,m,spicate,NA,0.8,1,3.5,NA,cm,NA,NA,NA,NA,NA,5,10,15,18,mm,NA,5,10,15,18,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0349.txt,2025-10-03T12:46:08.777345,Acacia_calligera,Acacia wickhamii subsp. viscidula,automatic,Shrub,NA,0.3,0.5,1.5,2.5,m,Heads spicate,NA,1.5,NA,3,3.5,cm,NA,NA,NA,NA,NA,NA,2.5,10,16,mm,NA,NA,2.5,10,16,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0350.txt,2025-10-03T12:46:45.993351,Acacia_calligera,Acacia wickhamii subsp. parviphyllodinea,automatic,Shrub,NA,0.4,NA,1,1.5,m,spicate,NA,0.5,1,3,NA,cm,NA,NA,NA,NA,NA,NA,3,14,NA,mm,NA,NA,3,14,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0351.txt,2025-10-03T12:47:24.896240,Acacia_wickhamii_cassitera,Acacia wickhamii subsp. cassitera,automatic,Shrub,NA,NA,0.2,1,NA,m,heads,"obloid or shortly spicate, or sometimes globular",0.5,NA,1,1.4,cm,0.3,NA,NA,NA,cm,3,7,22,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0352.txt,2025-10-03T12:48:02.525916,Acacia_sphaerostachya,Acacia sphaerostachya,automatic,Shrub,NA,NA,1,2.5,NA,m,spike,obloid to shortly cylindrical,7,7,15,20,mm,NA,NA,NA,NA,NA,10,10,20,23,mm,5-merous,NA,10,20,23,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0353.txt,2025-10-03T12:48:43.569061,Acacia_ancistrocarpa,Acacia ancistrocarpa,automatic,Shrub or fastigiate tree,NA,1,NA,4,NA,m,spikes,NA,2.5,NA,4.5,NA,cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.8,NA,mm,NA,NA,NA,NA,NA,NA,1.5,1.8,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0354.txt,2025-10-03T12:49:23.462662,Acacia_cataractae,Acacia cataractae,automatic,Shrub,NA,NA,NA,2,NA,m,spikes,NA,10,NA,50,NA,mm,NA,NA,NA,NA,NA,NA,4,12,NA,mm,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,1,NA,mm,NA,NA,NA,NA,NA,NA,1,1.5,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0355.txt,2025-10-03T12:50:03.398647,Acacia_lazaridis,Acacia lazaridis,automatic,Shrub,NA,0.5,NA,2.5,NA,m,Spikes,NA,0.6,1,2,NA,cm,NA,NA,NA,NA,NA,NA,10,20,NA,mm,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.6,NA,mm,NA,NA,NA,NA,NA,NA,1.3,1.9,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0356.txt,2025-10-03T12:50:41.525508,Acacia_limbata,Acacia limbata,automatic,Shrub,NA,0.4,NA,2,NA,m,spikes,NA,0.9,NA,2.5,NA,cm,NA,NA,NA,NA,NA,15,20,40,50,mm,5 merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.8,NA,mm,NA,NA,NA,NA,NA,NA,1.2,1.8,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0357.txt,2025-10-03T12:51:20.077460,Acacia_leptophleba,Acacia leptophleba,automatic,Shrub,NA,NA,0.9,2.5,NA,m,spikes,NA,NA,2,4.5,NA,cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,1.3,NA,mm,NA,NA,NA,NA,NA,NA,1.4,2,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0358.txt,2025-10-03T12:51:59.552171,Acacia_argyraea,Acacia argyraea,automatic,Shrub or tree,NA,NA,NA,3,NA,m,spikes,NA,NA,1,2.5,NA,cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.5,NA,mm,NA,NA,NA,NA,NA,NA,1.5,2,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0359.txt,2025-10-03T12:52:39.201001,Acacia_stigmatophylla,Acacia stigmatophylla,automatic,Shrub,NA,NA,NA,3,NA,m,spikes,NA,1.5,NA,5,NA,cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cupular,0.5,0.5,0.75,0.75,mm,NA,NA,NA,NA,NA,NA,0.8,1.3,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0360.txt,2025-10-03T12:53:17.146898,Acacia_producta,Acacia producta,automatic,Shrub,NA,NA,NA,2,NA,m,heads,globular,NA,5,13,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-merous,3,NA,25,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,1.2,NA,mm,NA,NA,NA,NA,NA,NA,1.5,2.5,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0361.txt,2025-10-03T12:53:54.545094,Acacia_praetermissa,Acacia praetermissa,automatic,Shrub,NA,NA,NA,1.8,NA,m,spikes,NA,1,NA,2.7,NA,cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,1,NA,mm,NA,NA,NA,NA,NA,NA,1.3,1.8,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0362.txt,2025-10-03T12:54:33.445892,Acacia_paula,Acacia paula,automatic,Subshrub,subterranean rootstock,NA,NA,NA,NA,NA,spikes,shortly cylindrical to +obloid,4,NA,12,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,1.3,NA,mm,NA,NA,NA,NA,NA,NA,1.7,2,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0363.txt,2025-10-03T12:55:13.474628,Acacia_calyculata,Acacia calyculata,automatic,Shrub,NA,NA,NA,2.5,NA,m,spikes,NA,NA,NA,NA,NA,cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.7,NA,mm,NA,NA,NA,NA,NA,NA,1.2,1.8,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0364.txt,2025-10-03T12:55:52.121152,Acacia_solenota,Acacia solenota,automatic,Shrub,NA,NA,NA,5,NA,m,spikes,NA,2.5,2.5,3.5,3.5,cm,NA,NA,NA,NA,NA,NA,6,8,NA,mm,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,broadly cupular,NA,0.4,0.4,NA,mm,NA,NA,NA,NA,NA,NA,1.8,1.8,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0365.txt,2025-10-03T12:56:31.501749,Acacia_oncinocarpa,Acacia oncinocarpa,automatic,Shrub or tree,NA,0.5,NA,5,NA,m,spikes,NA,2.5,NA,8,NA,cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5-merous, rarely 4-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,membranous,0.4,0.4,0.6,0.6,mm,NA,NA,NA,NA,NA,NA,0.9,1.1,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0366.txt,2025-10-03T12:57:09.860048,Acacia_oligoneura,Acacia oligoneura,automatic,Shrub,woody rootstock,NA,NA,2,NA,m,spikes,NA,1,NA,4.2,NA,cm,NA,NA,NA,NA,NA,NA,2.5,8,NA,mm,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cupular,0.5,0.5,0.7,0.7,mm,NA,NA,NA,NA,NA,NA,1,1.5,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0367.txt,2025-10-03T12:57:48.757396,Acacia_polyadenia,Acacia polyadenia,automatic,shrub or small tree,NA,NA,30,NA,NA,cm,spikes,NA,NA,10,20,NA,mm,NA,NA,NA,NA,NA,NA,6,8,NA,mm,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cupular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0368.txt,2025-10-03T12:58:28.697230,Acacia_drepanocarpa,Acacia drepanocarpa,automatic,Shrub,NA,NA,NA,3,NA,m,spikes,NA,1.5,NA,4.5,NA,cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,1.2,NA,mm,NA,NA,NA,NA,NA,NA,1,1.8,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0369.txt,2025-10-03T12:59:06.947410,Acacia_drepanocarpa_drepanocarpa,Acacia drepanocarpa subsp. drepanocarpa,automatic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0370.txt,2025-10-03T12:59:42.091931,Acacia_drepanocarpa_latifolia,Acacia drepanocarpa subsp. latifolia,automatic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0371.txt,2025-10-03T13:00:20.735936,Acacia_ptychophylla,Acacia ptychophylla,automatic,Shrub,NA,NA,NA,1.5,NA,m,spikes,NA,2,NA,4.5,NA,cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,1,NA,mm,NA,NA,NA,NA,NA,NA,1.4,1.6,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0372.txt,2025-10-03T13:01:00.658589,Acacia_binervia,Acacia binervia,automatic,Shrub or tree,NA,NA,NA,15,NA,m,spikes,NA,2,NA,5.5,NA,cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.6,NA,mm,NA,NA,NA,NA,NA,NA,1.5,1.8,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0373.txt,2025-10-03T13:01:39.295227,Acacia_burrowii,Acacia burrowii,automatic,Tree,NA,NA,NA,13,NA,m,spikes,NA,NA,1.5,3,NA,cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.8,NA,mm,NA,NA,NA,NA,NA,NA,1.5,1.8,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0374.txt,2025-10-03T13:02:20.267418,Acacia_bulgaensis,Acacia bulgaensis,automatic,Shrub or small tree,NA,NA,1.5,8,NA,m,spikes,NA,NA,3,5.2,NA,cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nearly truncate or dissected,0.4,0.4,0.7,0.7,mm,NA,NA,NA,NA,NA,NA,1.5,1.8,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0375.txt,2025-10-03T13:03:01.286978,Acacia_blakei,Acacia blakei,automatic,Tree,NA,NA,NA,NA,15,m,Spikes,NA,2,NA,6,NA,cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4- or 5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.5,0.8,NA,mm,NA,NA,NA,NA,NA,NA,1.3,1.8,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0376.txt,2025-10-03T13:03:37.668221,Acacia_blakei_blakei,Acacia blakei subsp. blakei,automatic,NA,NA,NA,NA,NA,NA,NA,spikes,NA,NA,NA,6,NA,cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0377.txt,2025-10-03T13:04:18.159749,Acacia_blakei_diphylla,Acacia blakei subsp. diphylla,automatic,NA,NA,NA,NA,NA,NA,NA,spikes,NA,NA,NA,4,NA,cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0378.txt,2025-10-03T13:04:55.257787,Acacia_matthewii,Acacia matthewii,automatic,Tall shrub or small tree,NA,NA,3,15,NA,m,spikes,NA,2,NA,6,NA,cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nearly truncate or dissected,0.5,0.5,0.8,0.8,mm,NA,NA,NA,NA,NA,NA,1.5,2,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0379.txt,2025-10-03T13:05:32.095109,Acacia_meiosperma,Acacia meiosperma,automatic,Shrub or tree,NA,NA,2,3,NA,m,spikes,NA,1.5,NA,3.5,NA,cm,NA,NA,NA,NA,NA,NA,3,5,NA,mm,S-merous,3,NA,5,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11b_mimosaceae_acacia_2_treatment_0380.txt,2025-10-03T13:06:09.804531,Acacia_cheelii,Acacia cheelii,automatic,Tree,NA,NA,NA,10,NA,m,spikes,NA,NA,2,6.2,NA,cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.8,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,,NA,,,,,,
